HYD_YEAR,Q
33711,5298.87
33712,5875.47
33713,6881.21
33714,4601.04
33715,7707.7
33716,6372.36
33717,5647.95
33718,5541.11
33719,8005.21
33720,7252.18
33721,12785.34
33722,5089.44
33723,8113.95
33724,7514.65
33725,6908.34
33726,6208.74
33727,10604.22
33728,6169.12
33729,4784.12
33730,4528.2
33731,8490.82
33732,3503.84
33733,4096.22
33734,3482.41
33735,10015.43
33736,6494.17
33737,6610.21
33738,4946.94
33739,5718.41
33740,6979.94
33741,7061.12
33742,4653.9
33743,8116.4
33744,4614.21
33745,4350.32
33746,5791.47
33747,6106.64
33748,6568.05
33749,3028.99
33750,7293.06
33751,3985.91
33752,13569.77
33753,4809.64
33754,8093.9
33755,5494.76
33756,6146.6
33757,4148.07
33758,5065.64
33759,5379.02
33760,3214.64
33761,9402.76
33762,9172.04
33763,13687.57
33764,4492.91
33765,8669.02
33766,6487.3
33767,5607.08
33768,8240.46
33769,10609.27
33770,3965.3
33771,4977.69
33772,6549.78
33773,3935.09
33774,5192.98
33775,13689.09
33776,10351.67
33777,4932.1
33778,7097.96
33779,6768.22
33780,3639.53
33781,3571.91
33782,6787.07
33783,8490.39
33784,4708.76
33785,8738.37
33786,7107.86
33787,10671.78
33788,5847.33
33789,7006.33
33790,7746.5
33791,4887.27
33792,3490.8
33793,7277.45
33794,3076.25
33795,6336.21
33796,6232.23
33797,4778.49
33798,3630.76
33799,7024.95
33800,4265.8
33801,11219.01
33802,12192.28
33803,6109.54
33804,7238.44
33805,7013.43
33806,4261.88
33807,9781.22
33808,6919.96
33809,3952.79
33810,3325.59
33811,8534.17
33812,7622.72
33813,3839.17
33814,8072.45
33815,4074.27
33816,3518.09
33817,6426.84
33818,9386.02
33819,9022.63
33820,6258.87
33821,6116.58
33822,11183.29
33823,8994.36
33824,4649.1
33825,3077.02
33826,6174.62
33827,5961.38
33828,4436.0
33829,5282.57
33830,6999.24
33831,3301.39
33832,6247.78
33833,5834.05
33834,4738.03
33835,6108.67
33836,6335.6
33837,6641.9
33838,4369.49
33839,8064.88
33840,4031.11
33841,4289.76
33842,4576.4
33843,7692.78
33844,7089.12
33845,10144.26
33846,3528.15
33847,9751.82
33848,4776.4
33849,8053.83
33850,6332.48
33851,2559.71
33852,8068.42
33853,4429.88
33854,9193.66
33855,8408.51
33856,2904.17
33857,6261.4
33858,4775.9
33859,8438.39
33860,4246.2
33861,6632.46
33862,8298.47
33863,5293.16
33864,7101.22
33865,7179.77
33866,5786.63
33867,5939.15
33868,10159.4
33869,6451.56
33870,6810.81
33871,4089.47
33872,6186.17
33873,10445.67
33874,8602.35
33875,9834.47
33876,6174.64
33877,4071.99
33878,6740.5
33879,5484.14
33880,5310.92
33881,4708.48
33882,9636.58
33883,6489.66
33884,10722.23
33885,3448.55
33886,5604.54
33887,1577.18
33888,5840.26
33889,5423.6
33890,3864.58
33891,5475.9
33892,5032.3
33893,5739.45
33894,4226.16
33895,9559.33
33896,4810.57
33897,4646.35
33898,6776.08
33899,6993.82
33900,8646.41
33901,6662.19
33902,7171.94
33903,8428.48
33904,4743.64
33905,4936.45
33906,5645.12
33907,7398.34
33908,7003.25
33909,3628.02
33910,3251.27
33911,3231.43
33912,7131.63
33913,5903.17
33914,6943.43
33915,4148.63
33916,6499.79
33917,5153.42
33918,5983.73
33919,5395.57
33920,10024.76
33921,3569.77
33922,5064.2
33923,6403.7
33924,8277.03
33925,11671.15
33926,8871.88
33927,3605.25
33928,7178.22
33929,5448.72
33930,4985.43
33931,4608.28
33932,7116.35
33933,5719.2
33934,8193.39
33935,13998.92
33936,7946.07
33937,6460.17
33938,3906.28
33939,7021.65
33940,8544.83
33941,5759.79
33942,4148.3
33943,10378.44
33944,4598.77
33945,3507.33
33946,2340.64
33947,4302.17
33948,5679.68
33949,4656.38
33950,9281.21
33951,3649.32
33952,6863.48
33953,4346.8
33954,6054.87
33955,5123.84
33956,5876.38
33957,10976.94
33958,3003.46
33959,6151.73
33960,7954.39
33961,4695.18
33962,4743.25
33963,8829.65
33964,9002.16
33965,6055.0
33966,6115.3
33967,5933.47
33968,2953.83
33969,4266.69
33970,5295.54
33971,7990.16
33972,7667.34
33973,8473.85
33974,4939.75
33975,7601.55
33976,6448.75
33977,4778.06
33978,5444.27
33979,4315.5
33980,4672.69
33981,2891.67
33982,4173.96
33983,9366.35
33984,9436.72
33985,6937.56
33986,5582.16
33987,8575.87
33988,7611.42
33989,12829.47
33990,4899.58
33991,5267.79
33992,7415.74
33993,4333.21
33994,6785.09
33995,7989.08
33996,4931.36
33997,6290.51
33998,8609.3
33999,5382.23
34000,6280.59
34001,6704.43
34002,4932.39
34003,6707.02
34004,4956.8
34005,6874.29
34006,4433.9
34007,4904.8
34008,4572.52
34009,5448.81
34010,3590.74
34011,6443.17
34012,4714.53
34013,9051.45
34014,6133.67
34015,3708.27
34016,3144.11
34017,7810.98
34018,4499.91
34019,3617.53
34020,7299.95
34021,7042.58
34022,7972.74
34023,5110.81
34024,5591.07
34025,5624.08
34026,7959.0
34027,6322.4
34028,6745.46
34029,8608.55
34030,7644.04
34031,8325.42
34032,3782.12
34033,10216.47
34034,7909.33
34035,9980.94
34036,7999.76
34037,3628.67
34038,5909.77
34039,5103.62
34040,8324.96
34041,4154.92
34042,5245.92
34043,5959.09
34044,3681.55
34045,8010.52
34046,4451.65
34047,2757.35
34048,8997.28
34049,6024.53
34050,7084.87
34051,2786.91
34052,3992.19
34053,8324.54
34054,8964.43
34055,3767.0
34056,9922.01
34057,13227.74
34058,3947.66
34059,8910.22
34060,7630.91
34061,4752.52
34062,7961.27
34063,9031.11
34064,3845.56
34065,5303.45
34066,9177.48
34067,9822.91
34068,4852.5
34069,4293.85
34070,7432.83
34071,5009.87
34072,7532.98
34073,6419.78
34074,8461.39
34075,4078.59
34076,6569.46
34077,3586.68
34078,3446.44
34079,1811.69
34080,4334.92
34081,5211.44
34082,2966.18
34083,9476.47
34084,4678.94
34085,5134.75
34086,2615.31
34087,4577.92
34088,8105.89
34089,5237.91
34090,4544.94
34091,6625.85
34092,8117.08
34093,10572.91
34094,4459.71
34095,6629.76
34096,4111.93
34097,5421.91
34098,5297.32
34099,4444.36
34100,9310.54
34101,12051.71
34102,6933.02
34103,5211.76
34104,8332.08
34105,5103.46
34106,9748.14
34107,6366.42
34108,11264.93
34109,5953.56
34110,4838.72
34111,7064.71
34112,10406.16
34113,4948.19
34114,6429.45
34115,4082.78
34116,4412.58
34117,9419.91
34118,6173.44
34119,5216.42
34120,5056.26
34121,9934.8
34122,3724.72
34123,4063.94
34124,5637.74
34125,5919.5
34126,3976.5
34127,7108.56
34128,6972.63
34129,3258.73
34130,5582.6
34131,6877.61
34132,6338.68
34133,10237.78
34134,6014.55
34135,5237.74
34136,4108.04
34137,6448.03
34138,6036.61
34139,6259.79
34140,6960.16
34141,5702.21
34142,10193.17
34143,10102.18
34144,6780.32
34145,5800.68
34146,4136.13
34147,5819.24
34148,9880.92
34149,5510.7
34150,7602.0
34151,6977.43
34152,5699.51
34153,3747.67
34154,10578.71
34155,3858.41
34156,13802.79
34157,5086.87
34158,3299.4
34159,4641.22
34160,4067.08
34161,7697.61
34162,5626.94
34163,5951.31
34164,4648.71
34165,6231.85
34166,4347.13
34167,12889.97
34168,8551.22
34169,3556.22
34170,3987.21
34171,6171.82
34172,6848.42
34173,7859.89
34174,3669.51
34175,4748.13
34176,3756.11
34177,7471.96
34178,4418.07
34179,5112.9
34180,4357.56
34181,8226.61
34182,5227.03
34183,4116.02
34184,2558.25
34185,9248.64
34186,7096.69
34187,3157.57
34188,6758.95
34189,4795.39
34190,8856.38
34191,5242.83
34192,5366.07
34193,4533.32
34194,7249.44
34195,7141.7
34196,11406.58
34197,4586.58
34198,5442.27
34199,10333.5
34200,7518.16
34201,6350.74
34202,7243.58
34203,4941.02
34204,2327.07
34205,5796.52
34206,7634.28
34207,4102.98
34208,7547.37
34209,6320.5
34210,5199.87
34211,7973.46
34212,8572.76
34213,4890.08
34214,11070.44
34215,8515.6
34216,6000.6
34217,4660.21
34218,4929.88
34219,2826.96
34220,9308.76
34221,4505.3
34222,5311.35
34223,6490.57
34224,8832.7
34225,5590.46
34226,4776.29
34227,6820.87
34228,4707.37
34229,4425.62
34230,5839.97
34231,7616.22
34232,9491.72
34233,4655.85
34234,4866.26
34235,10402.94
34236,1854.85
34237,4849.06
34238,4933.89
34239,5943.57
34240,9847.44
34241,10332.93
34242,7756.23
34243,7625.81
34244,6188.11
34245,5803.53
34246,16120.32
34247,5052.38
34248,6255.45
34249,1943.34
34250,4817.79
34251,5558.33
34252,5202.5
34253,4399.99
34254,5088.49
34255,2593.65
34256,8677.79
34257,5958.59
34258,6201.12
34259,9407.83
34260,4747.09
34261,5569.72
34262,3794.21
34263,3572.73
34264,4013.57
34265,7556.2
34266,6050.3
34267,13280.05
34268,7587.65
34269,4654.4
34270,8049.87
34271,3075.94
34272,8923.0
34273,3404.6
34274,6356.31
34275,3633.56
34276,2923.48
34277,3769.41
34278,9369.64
34279,5985.71
34280,7115.83
34281,2973.65
34282,12665.2
34283,3843.52
34284,7371.18
34285,9930.59
34286,13323.02
34287,3418.28
34288,2507.94
34289,6978.67
34290,3983.85
34291,3953.27
34292,3377.89
34293,3421.7
34294,5023.94
34295,8488.19
34296,6154.09
34297,3697.31
34298,2744.75
34299,6628.99
34300,5676.09
34301,7769.55
34302,4767.0
34303,5975.84
34304,9233.52
34305,9466.0
34306,2349.49
34307,11437.48
34308,7415.52
34309,10820.82
34310,11872.31
34311,4937.01
34312,5176.54
34313,9460.77
34314,4424.7
34315,8954.39
34316,7971.7
34317,5645.73
34318,6455.63
34319,7172.1
34320,5409.77
34321,10633.48
34322,12889.46
34323,3285.48
34324,4992.44
34325,6229.58
34326,8390.06
34327,5190.09
34328,4661.83
34329,5419.18
34330,4546.29
34331,4113.36
34332,3403.85
34333,3124.29
34334,4546.63
34335,11177.15
34336,5717.43
34337,7348.93
34338,2612.47
34339,7518.35
34340,15795.86
34341,3486.06
34342,3895.74
34343,8955.05
34344,5740.4
34345,10974.81
34346,6570.68
34347,5828.86
34348,6032.91
34349,6470.52
34350,4173.36
34351,2617.1
34352,5479.55
34353,7382.12
34354,6351.05
34355,7380.3
34356,7263.05
34357,5683.32
34358,8742.0
34359,6418.21
34360,10269.56
34361,5267.31
34362,10822.2
34363,5078.44
34364,5337.45
34365,5913.99
34366,3021.14
34367,4794.48
34368,5831.68
34369,6957.45
34370,4724.71
34371,6263.79
34372,5380.97
34373,3987.65
34374,10710.4
34375,4322.32
34376,7340.13
34377,4131.93
34378,3658.62
34379,3984.05
34380,4296.56
34381,6268.58
34382,4264.66
34383,5475.48
34384,4424.81
34385,6904.46
34386,6346.56
34387,4941.56
34388,6125.8
34389,6632.34
34390,6092.23
34391,6118.36
34392,7228.39
34393,11448.39
34394,9144.92
34395,3171.75
34396,8071.18
34397,7619.52
34398,10031.18
34399,4133.35
34400,4649.74
34401,5040.79
34402,6768.41
34403,7012.75
34404,3793.22
34405,5971.49
34406,6226.48
34407,3957.79
34408,6385.43
34409,5863.04
34410,12731.29
34411,9267.8
34412,4779.88
34413,4336.31
34414,8387.77
34415,3897.43
34416,8497.15
34417,7129.69
34418,7079.97
34419,7270.66
34420,3966.12
34421,3603.53
34422,5839.41
34423,4823.0
34424,9235.64
34425,4011.85
34426,4937.46
34427,6431.15
34428,6246.69
34429,4144.85
34430,7062.63
34431,10895.21
34432,6995.7
34433,4481.52
34434,4011.9
34435,10168.78
34436,6277.86
34437,6527.97
34438,2313.64
34439,2025.6
34440,6518.42
34441,6730.53
34442,6165.04
34443,8416.77
34444,6609.25
34445,5382.06
34446,8120.98
34447,2571.61
34448,7203.31
34449,4338.15
34450,5071.4
34451,5749.17
34452,4047.87
34453,8660.39
34454,10049.89
34455,9938.53
34456,5064.67
34457,4312.99
34458,4669.27
34459,6878.22
34460,4015.52
34461,5212.19
34462,3811.13
34463,5872.4
34464,4794.47
34465,6665.83
34466,4545.7
34467,9692.13
34468,5139.59
34469,6956.37
34470,5478.29
34471,8525.35
34472,7202.99
34473,6388.01
34474,3497.44
34475,5627.07
34476,8294.4
34477,3122.94
34478,5550.64
34479,7579.47
34480,4337.48
34481,2126.07
34482,11275.74
34483,6859.59
34484,5163.95
34485,13558.8
34486,11028.02
34487,3545.4
34488,5197.96
34489,4824.66
34490,6013.65
34491,6543.24
34492,9396.99
34493,4768.14
34494,4657.19
34495,11078.26
34496,4927.82
34497,4447.98
34498,7750.26
34499,4487.41
34500,4638.53
34501,6905.91
34502,5292.87
34503,12188.53
34504,7793.72
34505,2877.17
34506,4203.29
34507,7114.59
34508,7852.91
34509,3017.44
34510,10450.8
34511,8644.5
34512,3461.88
34513,6924.63
34514,4108.63
34515,9221.77
34516,8488.66
34517,4138.48
34518,4283.73
34519,10369.84
34520,5761.06
34521,7840.45
34522,5415.25
34523,8761.98
34524,6567.06
34525,6501.12
34526,9984.0
34527,8137.85
34528,5076.1
34529,3174.84
34530,4674.9
34531,3420.0
34532,4882.59
34533,5774.25
34534,5338.35
34535,8628.38
34536,8733.18
34537,9768.45
34538,5076.13
34539,7464.13
34540,6619.95
34541,7181.69
34542,4382.21
34543,6744.36
34544,5964.83
34545,6799.93
34546,6235.68
34547,7984.82
34548,4720.72
34549,3231.7
34550,6810.63
34551,4879.86
34552,3557.05
34553,2861.64
34554,5243.83
34555,4467.48
34556,7223.88
34557,8071.94
34558,6849.1
34559,4710.37
34560,3684.21
34561,4521.11
34562,4344.1
34563,8693.26
34564,11794.37
34565,5549.9
34566,5306.47
34567,7136.48
34568,6744.6
34569,7231.48
34570,3056.71
34571,7553.11
34572,3836.08
34573,4833.79
34574,3432.79
34575,3146.68
34576,12295.22
34577,5691.0
34578,7809.15
34579,6586.76
34580,10243.33
34581,3364.81
34582,6281.67
34583,3806.14
34584,5307.57
34585,5403.4
34586,8047.28
34587,4953.91
34588,6281.39
34589,3812.32
34590,4829.7
34591,4805.75
34592,9035.84
34593,4468.83
34594,6529.68
34595,11297.64
34596,4058.14
34597,3556.06
34598,5078.21
34599,5822.79
34600,5635.92
34601,12140.6
34602,10952.65
34603,5617.68
34604,5533.57
34605,2208.33
34606,5187.52
34607,2816.74
34608,2411.55
34609,3458.88
34610,3016.82
34611,4198.88
34612,7261.09
34613,6903.51
34614,5983.92
34615,10021.76
34616,4974.17
34617,2953.38
34618,9934.31
34619,5245.53
34620,5168.36
34621,7295.91
34622,2452.86
34623,4766.14
34624,5614.97
34625,3580.06
34626,3724.69
34627,8442.04
34628,5817.36
34629,7183.9
34630,6564.21
34631,7727.67
34632,6818.22
34633,5767.38
34634,7073.51
34635,4376.45
34636,5447.82
34637,4563.47
34638,13753.85
34639,5747.02
34640,4373.74
34641,4251.8
34642,11408.57
34643,5263.2
34644,4924.48
34645,11877.53
34646,7782.92
34647,4233.81
34648,7638.16
34649,8788.47
34650,9451.75
34651,8922.34
34652,4192.87
34653,10285.04
34654,4362.27
34655,4734.97
34656,7120.07
34657,8074.34
34658,3796.51
34659,6394.74
34660,8946.21
34661,11646.13
34662,8613.44
34663,3391.91
34664,5429.21
34665,5929.58
34666,3160.5
34667,4669.91
34668,7880.05
34669,12246.21
34670,6985.36
34671,4349.27
34672,9012.96
34673,4291.79
34674,10815.83
34675,10081.48
34676,3075.58
34677,5995.49
34678,2687.63
34679,3636.85
34680,7543.57
34681,7099.95
34682,6367.58
34683,3534.68
34684,3980.18
34685,11246.97
34686,10749.32
34687,9108.46
34688,6128.19
34689,7058.84
34690,3208.65
34691,4880.83
34692,3986.33
34693,5554.12
34694,3671.25
34695,13011.98
34696,4979.86
34697,8269.82
34698,5753.6
34699,9721.96
34700,7211.93
34701,4974.45
34702,4655.87
34703,4395.36
34704,7903.67
34705,6833.72
34706,7678.14
34707,7641.85
34708,8222.41
34709,6885.64
34710,6825.17
34711,3901.61
34712,3729.45
34713,6394.76
34714,3527.86
34715,9137.41
34716,6756.5
34717,8782.31
34718,3018.97
34719,8775.14
34720,7337.99
34721,7438.13
34722,6208.92
34723,3904.08
34724,6424.75
34725,10054.95
34726,5478.21
34727,9598.48
34728,8909.61
34729,4752.82
34730,11734.38
34731,4305.14
34732,11109.43
34733,3821.82
34734,7184.3
34735,4438.1
34736,4538.81
34737,6824.86
34738,6991.46
34739,8531.71
34740,7092.42
34741,5455.6
34742,4045.82
34743,7622.8
34744,3589.05
34745,4377.84
34746,4889.92
34747,4460.98
34748,5516.62
34749,4867.57
34750,8854.49
34751,4195.37
34752,8520.24
34753,4497.91
34754,5995.81
34755,8734.25
34756,6180.43
34757,7247.06
34758,8762.35
34759,2841.93
34760,7382.68
34761,7986.04
34762,4805.15
34763,6460.82
34764,8839.4
34765,5000.59
34766,5545.9
34767,2690.79
34768,2843.46
34769,5552.6
34770,7617.04
34771,4929.26
34772,9742.66
34773,6673.0
34774,6072.29
34775,7209.9
34776,5023.6
34777,3474.91
34778,3578.78
34779,6719.74
34780,10536.39
34781,5726.16
34782,3944.14
34783,4841.25
34784,6918.07
34785,6336.64
34786,6537.42
34787,10180.19
34788,8319.0
34789,4485.64
34790,4922.01
34791,4458.51
34792,5223.15
34793,10139.12
34794,5770.6
34795,9825.75
34796,4890.95
34797,9165.0
34798,3567.33
34799,3708.76
34800,2801.88
34801,10181.19
34802,3578.18
34803,1904.15
34804,9296.25
34805,10004.49
34806,9288.35
34807,5849.97
34808,7355.66
34809,5314.17
34810,5651.16
34811,8585.97
34812,7620.32
34813,7665.9
34814,2764.04
34815,6456.24
34816,4274.56
34817,6414.64
34818,3795.93
34819,5517.59
34820,6246.41
34821,3402.57
34822,4996.6
34823,4482.22
34824,8933.55
34825,4586.26
34826,3341.9
34827,5142.4
34828,6871.29
34829,5628.16
34830,10388.52
34831,10890.81
34832,10274.67
34833,8257.27
34834,3326.68
34835,10258.13
34836,5730.69
34837,6385.48
34838,11390.69
34839,4367.44
34840,6439.6
34841,5238.03
34842,13680.12
34843,4485.54
34844,6794.66
34845,3928.92
34846,5126.42
34847,9892.75
34848,6981.16
34849,4194.38
34850,3633.39
34851,2287.81
34852,8773.46
34853,6891.9
34854,7173.61
34855,5863.88
34856,6471.06
34857,2692.02
34858,5880.57
34859,4910.44
34860,7526.97
34861,7659.93
34862,9672.08
34863,4965.81
34864,4739.52
34865,6599.73
34866,3130.89
34867,14593.5
34868,6668.54
34869,7408.48
34870,6348.19
34871,5001.08
34872,2891.6
34873,7571.73
34874,4575.45
34875,5161.82
34876,7762.78
34877,5344.27
34878,8865.73
34879,5772.02
34880,4588.11
34881,7279.84
34882,15922.77
34883,2872.34
34884,6488.29
34885,8958.35
34886,3128.16
34887,9170.79
34888,7080.95
34889,6507.2
34890,4200.99
34891,6605.19
34892,3452.74
34893,6305.1
34894,13424.88
34895,8238.77
34896,5917.13
34897,9007.94
34898,9704.51
34899,6933.32
34900,6222.67
34901,2839.17
34902,10913.78
34903,3864.16
34904,5845.38
34905,3444.45
34906,13131.23
34907,5288.45
34908,3156.95
34909,5177.03
34910,4456.75
34911,3522.65
34912,5680.1
34913,7331.42
34914,4461.05
34915,3963.17
34916,8624.13
34917,3981.9
34918,3607.55
34919,3651.01
34920,7614.08
34921,4826.25
34922,7493.88
34923,4624.89
34924,5602.38
34925,5715.77
34926,3595.69
34927,6011.58
34928,7043.61
34929,3592.43
34930,3367.0
34931,4473.03
34932,5796.1
34933,4035.13
34934,6285.94
34935,6803.33
34936,5214.98
34937,6771.3
34938,7758.03
34939,5753.21
34940,4118.16
34941,3848.62
34942,7886.35
34943,8032.32
34944,6904.77
34945,4665.93
34946,6422.82
34947,6469.13
34948,7846.22
34949,6044.47
34950,5349.12
34951,5913.94
34952,6319.51
34953,4891.61
34954,2627.02
34955,7259.65
34956,5086.72
34957,6131.8
34958,8865.47
34959,9371.66
34960,4006.07
34961,8646.86
34962,10134.51
34963,7104.91
34964,6216.6
34965,4802.63
34966,6021.35
